1,34,6,6,0,0
1,253,56,10,0,0
2,22,3,5,0,0
4,40,2,13,0,0
4,24,7,2,0,0
1,16,3,3,2,2
1,12,4,6,0,0
4,6,4,2,0,0
3,37,2,1,0,0
1,13,15,5,0,0
7,47,13,8,0,0
1,89,672,3564,225,23
1,21,3,2,0,0
1,8,4,10,0,0
3,15,79,463,47,1
12,63,4,1,0,0
2,58,341,4536,505,33
8,39,10,5,0,0
1,7,3,11,5,1
1,16,5,9,0,0
4,40,1259,47054,15919,3119
10,98,16,4,0,0
11,86,23,8,0,0
1,222,54,11,0,0
1,12,4,1,0,0
1,44,14,2,0,0
5,51,57,278,41,1
5,704,184,49,0,0
1,347,79,5,0,0
3,312,88,6,0,0
7,19,1,10,0,0
18,45,17,3,0,0
2,28,2,2,0,0
5,14,2,1,0,0
4,16,6,1,0,0
15,106,13,1,0,0
7,46,11,1,0,0
8,33,9,20,2,4
11,85,21,7,1,1
5,13,12,49,0,0
5,40,6,1,0,0
1,36,74,341,11,1
4,44,4,6,0,0
13,51,14,1,0,0
12,26,2,7,2,2
5,55,3,11,0,0
4,511,180,10,0,0
1,441,141,17,0,0
6,30,6,4,0,0
8,22,6,10,1,1
1,208,54,3,0,0
2,599,164,18,0,0
12,28,13,197,13,1
13,9,3,52,43,16
2,21,1,2,0,0
14,1447,353,38,2,1
4,601,146,11,0,0
3,49,193,1134,100,13
2,9,1,3,0,0
2,24,6,46,14,8
3,17,5,4,0,0
2,10,11,3,0,0
17,171,50,284,40,1
4,20,1,0,0,0
4,36,9,63,25,1
5,9,1,130,40,25
9,32,24,25,4,2
2,164,48,12,0,0
5,12,2,2,0,0
7,84,271,2430,249,31
15,83,16,3,0,0
25,761,157,4,4,2
6,113,2914,47239,12054,1583
4,17,2,4,0,0
2,5,2,3,1,1
6,491,122,11,0,0
4,5,4,6,0,0
1,852,193,30,0,0
4,572,7357,44891,6338,695
1,34,8,75,7,1
9,687,269,22,0,0
3,690,176,5,0,0
21,60,12,1,0,0
3,30,5,33,1,0
7,46,1,0,0,0
14,2410,566,24,1,0
2,15,1,0,0,0
1,20,1,0,0,0
1,10,1,0,0,0
5,284,104,105,1,0
7,15,1,0,0,0
2,12,1,0,0,0
7,1032,224,17,1,0
2,365,104,20,1,0
1,17,1,0,0,0
2,8,1,0,0,0
3,10,1,0,0,0
1,13,1,0,0,0
4,12,4,1,1,0
9,23,1,0,0,0
1,13,1,0,0,0
2,17,1,0,0,0
5,29,1,8,1,0
11,39,1,0,0,0
1,10,1,0,0,0
7,29,2,9,1,0
9,9,1,0,0,0
3,7,1,0,0,0
7,14,1,0,0,0
1,18,1,0,0,0
3,344,98,11,1,0
12,34,4,4,1,0
1,33,1,0,0,0
1,28,40,98,1,0
3,17,1,0,0,0
1,11,2,0,0,0
1,229,61,9,1,0
4,11,1,0,0,0
2,930,218,15,1,0
3,11,1,0,0,0
1,13,1,0,0,0
2,7,1,0,0,0
2,22,1,0,0,0
1,14,1,0,0,0
8,14,1,3,1,0
8,297,98,1,1,0
3,239,72,30,1,0
2,118,85,40,1,0
4,21,1,0,0,0
3,23,3,4,1,0
2,4,2,3,1,0
6,5,1,0,0,0
3,500,116,4,1,0
16,15,1,0,0,0
3,10,3,84,17,0
10,24,20,4,1,0
10,1695,352,29,2,0
1,404,104,5,1,0
1,675,146,2,1,0
4,15,1,0,0,0
3,27,1,9,1,0
4,5,1,0,0,0
2,15,5,101,3,0
19,48,6,8,1,0
1,41,132,232,5,0
2,19,2,1,1,0
21,2122,505,43,1,0
1,17,27,173,20,0
3,39,6,7,5,0
4,1376,308,19,2,0
1,274,68,7,4,0
3,18,2,1,1,0
11,1170,320,16,2,0
2,676,180,12,1,0
15,1561,325,37,1,0
1,3,23,95,1,0
19,651,140,33,2,0
11,1246,391,41,1,0
4,8,1,0,0,0
4,13,1,0,0,0
6,41,2,31,1,0
1,11,1,0,0,0
4,526,153,13,1,0
8,1327,345,21,1,0
1,39,1,0,0,0
3,13,1,0,0,0
6,800,199,23,5,0
7,1903,451,23,1,0
12,1601,482,41,1,0
2,4,3,28,2,0
3,25,7,75,4,0
1,36,8,7,3,0
1,24,19,47,5,0
3,2003,551,130,1,0
8,28,4,8,1,0
9,104,55,134,14,0
3,21,1,6,1,0
1,15,1,0,0,0
2,24,15,10,1,0
5,331,84,7,5,0
1,19,20,36,3,0
5,15,2,6,4,0
5,22,1,0,0,0
3,490,92,13,1,0
3,42,32,188,19,0
1,4,1,3,1,0
4,5,1,0,0,0
10,112,17,9,1,0
1,10,4,34,7,0
13,56,12,3,4,0
1,13,1,0,0,0
3,7,1,0,0,0
5,653,161,6,3,0
1,30,5,9,6,0
4,1607,449,25,1,0
21,43,15,2,1,0
11,104,107,496,50,0
4,25,24,75,1,0
7,452,91,27,2,0
2,399,90,10,1,0
4,25,53,361,14,0
3,1283,351,12,1,0
12,2177,528,46,3,0
2,21,1,0,0,0
1,9,2,1,13,0
10,90,13,2,1,0
1,13,11,42,4,0
10,335,76,9,1,0
26,90,29,6,1,0
1,446,120,9,4,0
10,2056,550,40,1,0
9,24,3,1,1,0
8,895,217,31,1,0
2,498,163,2,1,0
6,59,31,141,12,0
6,13,15,36,4,0
1,27,9,65,7,0
4,324,85,14,4,0
4,26,4,1,3,0
1,380,86,9,2,0
2,660,218,320,1,0
3,775,210,28,2,0
2,48,67,96,3,0
5,23,8,56,7,0
3,31,3,14,3,0
2,551,149,14,4,0
3,36,2,4,3,0
1,10,5,32,3,0
1,10,10,40,4,0
3,10,40,120,10,0
12,762,200,17,6,0
5,20,3,1,1,0
4,10,1,0,0,0
14,78,5,3,1,0
2,644,205,82,6,0
4,18,9,27,6,0
3,653,164,20,1,0
12,895,161,11,6,0
9,645,122,10,5,0
6,202,37,35,10,0
3,50,112,155,3,0
8,66,13,3,1,0
4,16,1,0,0,0
9,831,168,17,3,0
5,20,1,0,0,0
6,6,1,0,0,0
1,9,18,101,6,0
6,27,8,98,2,0
1,560,137,7,1,0
5,14,1,0,0,0
4,1252,297,18,8,0
6,404,95,30,1,0
4,650,128,41,9,0
2,27,22,81,1,0
8,16,2,16,7,0
3,16,1,0,0,0
1,14,5,9,3,0
2,7,1,0,0,0
3,1,1,61,8,0
3,59,77,132,2,0
5,8,1,0,0,0
3,25,49,324,26,0
2,669,152,41,1,0
4,807,159,12,2,0
7,878,196,19,3,0
2,7,1,0,0,0
11,54,1,9,1,0
9,124,399,582,16,0
2,1237,292,11,7,0
3,9,1,1,3,0
1,556,120,8,1,0
7,1066,267,11,4,0
3,14,10,39,1,0
4,31,8,8,2,0
1,55,188,440,13,0
6,14,9,70,9,0
13,42,6,3,1,0
1,18,2,8,1,0
5,42,8,67,6,0
5,12,3,1,2,0
1,20,45,186,34,0
10,576,173,20,4,0
5,17,1,0,0,0
2,18,1,2,1,0
4,350,66,4,1,0
5,528,147,7,5,0
7,32,4,4,2,0
3,14,2,10,1,0
3,11,62,224,15,0
2,18,1,0,0,0
4,40,14,73,5,0
4,1100,245,36,1,0
1,34,5,28,9,0
14,41,3,4,1,0
4,34,8,20,2,0
9,31,9,13,3,0
12,74,24,65,11,0
3,380,104,45,2,0
14,2066,730,63,3,0
4,20,39,58,1,0
11,29,16,39,1,0
3,987,256,6,3,0
10,1239,402,23,2,0
2,7,1,0,0,0
1,8,1,0,0,0
5,27,7,34,6,0
4,18,8,30,1,0
6,5,1,3,2,0
2,15,2,3,7,0
4,27,2,0,0,0
202,1290,213,19,6,0
1,8,1,0,0,0
2,6,1,1,4,0
5,979,274,21,5,0
3,21,42,62,3,0
4,16,19,72,4,0
3,10,6,72,3,0
3,13,14,50,4,0
4,13,9,35,6,0
4,1026,248,25,1,0
2,10,1,0,0,0
6,913,239,14,1,0
3,14,18,57,4,0
10,26,84,474,46,0
4,250,54,1,1,0
1,16,1,0,0,0
7,10,6,5,5,0
6,13,14,87,7,0
6,29,2,2,13,0
7,10,6,2,4,0
6,538,135,10,2,0
4,7,1,0,0,0
9,38,29,71,3,0
11,753,192,34,7,0
2,19,52,114,5,0
2,31,5,1,3,0
3,322,235,237,7,0
3,10,19,278,30,0
5,37,12,3,2,0
3,22,35,30,4,0
3,35,33,57,7,0
3,25,2,1,1,0
2,19,1,7,1,0
1,18,40,86,3,0
1,478,125,23,4,0
18,740,150,29,10,0
1,9,31,151,10,0
8,801,198,6,2,0
12,8,1,0,0,0
2,415,90,10,1,0
2,2100,460,22,1,0
4,26,7,17,1,0
2,31,14,11,2,0
2,11,11,20,1,0
2,34,17,44,6,0
5,29,7,8,1,0
6,905,285,24,1,0
11,86,16,9,2,0
30,2823,658,35,4,0
1,11,2,104,10,0
8,1619,465,44,8,0
7,997,205,9,4,0
13,50,18,53,4,0
1,25,1,0,0,0
2,35,22,16,9,0
1,7,8,20,2,0
5,34,44,236,10,0
8,27,7,73,5,0
13,87,22,6,3,0
6,17,13,66,3,0
3,8,3,6,1,0
1,12,1,0,0,0
1,11,5,10,7,0
2,492,121,7,5,0
6,179,43,71,9,0
2,56,121,79,4,0
4,14,4,6,2,0
1,642,159,4,1,0
3,7,20,129,8,0
7,15,8,12,2,0
1,20,1,0,0,0
7,48,29,5,3,0
4,16,1,0,0,0
1,10,1,0,0,0
2,11,1,0,0,0
3,435,94,2,5,0
1,303,66,1,2,0
1,10,11,43,6,0
1,16,5,13,1,0
21,4058,1085,94,3,0
2,10,2,4,1,0
5,36,2,2,1,0
4,41,8,2,1,0
2,21,1,0,0,0
1,15,5,27,2,0
4,34,25,63,6,0
39,5833,1401,119,2,0
3,429,126,5,3,0
1,13,6,43,2,0
2,11,1,0,0,0
4,18,1,0,0,0
1,7,2,21,3,0
16,86,6,4,1,0
1,13,1,0,0,0
3,8,1,0,0,0
2,600,124,29,1,0
6,35,86,170,4,0
4,6,1,0,0,0
8,1106,223,29,1,0
12,54,18,54,12,0
2,5,1,20,1,0
4,11,7,32,4,0
2,20,1,0,0,0
2,59,76,148,2,0
1,8,1,0,0,0
29,103,13,2,2,0
14,44,17,57,5,0
4,933,278,40,1,0
8,15,1,0,0,0
2,9,19,139,4,0
4,1052,225,31,2,0
3,355,91,5,1,0
3,13,1,0,0,0
2,219,74,3,1,0
4,11,1,0,0,0
4,11,4,1,8,0
8,16,9,33,5,0
1,6,3,4,1,0
4,35,12,12,1,0
2,8,2,5,2,0
15,57,16,1,1,0
3,10,1,0,0,0
22,70,7,1,2,0
2,8,1,0,0,0
17,83,23,56,2,0
12,44,1,1,3,0
7,31,4,1,4,0
5,33,1,0,0,0
2,362,101,4,2,0
6,12,3,1,3,0
5,13,1,0,0,0
5,24,7,51,6,0
13,1372,328,44,3,0
4,30,5,1,2,0
10,30,27,30,1,0
3,23,7,17,2,0
1,119,36,6,1,0
8,2077,482,34,2,0
3,9,1,0,0,0
2,32,1,0,0,0
2,14,1,0,0,0
5,1457,399,16,1,0
1,29,2,9,2,0
5,1179,264,35,1,0
9,1205,297,27,3,0
1,382,103,13,6,0
4,22,6,1,3,0
3,14,1,0,0,0
2,28,21,29,4,0
1,585,152,28,1,0
14,53,16,4,1,0
2,29,1,0,0,0
15,80,15,1,4,0
5,1285,373,22,1,0
4,11,1,0,0,0
1,18,2,0,0,0
3,15,12,21,3,0
1,758,178,12,2,0
4,22,5,4,1,0
7,17,1,0,0,0
9,66,13,93,22,0
4,624,216,20,4,0
4,12,1,0,0,0
4,32,7,11,1,0
3,360,89,3,1,0
2,421,129,7,2,0
1,31,39,92,10,0
3,21,1,0,0,0
2,36,67,480,46,0
1,10,1,0,0,0
4,31,7,11,1,0
8,21,1,0,0,0
1,416,105,5,1,0
1,10,1,0,0,0
2,14,1,0,0,0
2,11,1,0,0,0
2,17,1,0,0,0
8,21,2,0,0,0
5,11,1,0,0,0
10,39,6,16,7,0
3,10,1,0,0,0
4,464,88,6,1,0
1,4,3,5,1,0
2,14,1,1,2,0
3,10,1,0,0,0
2,18,3,3,1,0
3,14,3,1,1,0
1,18,1,0,0,0
3,21,1,0,0,0
5,4,1,0,0,0
2,362,79,6,1,0
4,47,29,16,1,0
4,4,2,0,0,0
11,33,1,0,0,0
2,11,1,0,0,0
2,7,1,0,0,0
3,11,1,0,0,0
2,8,1,0,0,0
3,247,44,6,4,0
4,11,1,0,0,0
2,339,108,10,2,0
6,26,2,1,2,0
2,16,1,0,0,0
4,215,70,79,1,0
3,31,2,5,1,0
2,931,236,11,4,0
7,49,32,38,11,0
2,31,1,0,0,0
2,6,2,0,0,0
1,37,8,6,5,0
7,7,1,0,0,0
6,77,8,0,0,0
12,25,1,0,0,0
2,26,4,0,0,0
1,23,1,0,0,0
3,12,4,0,0,0
2,28,13,86,16,0
1,18,2,0,0,0
6,58,4,2,1,0
5,33,6,64,2,0
4,4,54,134,3,0
4,9,1,0,0,0
4,14,19,92,1,0
2,17,6,0,0,0
1,611,153,6,1,0
2,8,1,0,0,0
13,104,19,0,0,0
5,18,2,0,0,0
26,96,16,0,0,0
4,6,1,0,0,0
2,9,2,0,0,0
1,479,78,7,3,0
4,5,1,0,0,0
1,10,1,0,0,0
1,15,3,0,0,0
3,17,6,15,1,0
5,5,5,0,0,0
7,24,4,16,1,0
3,7,1,0,0,0
3,17,1,5,3,0
6,17,29,72,3,0
3,27,4,0,0,0
8,65,4,24,5,0
1,11,2,1,6,0
10,61,11,5,1,0
5,31,9,0,0,0
2,260,50,10,1,0
7,29,23,161,4,0
1,8,1,0,0,0
3,9,2,0,0,0
3,24,2,0,0,0
2,6,2,0,0,0
1,906,224,37,1,0
4,767,229,22,1,0
4,19,8,3,1,0
1,12,2,0,0,0
2,19,4,0,0,0
4,44,83,193,13,0
1,8,1,0,0,0
2,13,2,0,0,0
2,12,2,0,0,0
11,29,3,0,0,0
2,19,7,50,3,0
8,24,10,0,0,0
4,1098,342,9,1,0
3,13,4,0,0,0
1,20,1,0,0,0
2,9,5,0,0,0
4,8,2,0,0,0
20,66,20,0,0,0
3,22,1,0,0,0
1,23,1,0,0,0
7,13,2,0,0,0
3,12,4,0,0,0
1,12,1,0,0,0
3,23,2,0,0,0
2,312,74,4,1,0
3,26,2,3,17,0
6,54,54,91,1,0
2,40,5,0,0,0
1,362,69,6,1,0
7,14,3,0,0,0
4,11,1,0,0,0
2,16,1,0,0,0
2,382,95,28,1,0
8,26,24,64,1,0
2,960,195,19,6,0
4,26,4,9,1,0
8,97,17,3,4,0
1,9,7,0,0,0
1,18,1,0,0,0
3,17,4,7,1,0
1,55,15,2,1,0
7,18,4,0,0,0
5,458,193,154,4,0
6,712,313,34,1,0
4,7,1,0,0,0
4,14,2,0,0,0
5,60,3,0,0,0
2,22,4,0,0,0
4,19,1,0,0,0
4,18,1,0,0,0
12,38,9,0,0,0
1,23,1,0,0,0
3,10,4,0,0,0
1,11,4,33,1,0
1,19,2,0,0,0
6,850,194,14,1,0
5,21,3,0,0,0
4,15,7,0,0,0
1,18,2,0,0,0
3,27,4,0,0,0
12,104,22,8,1,0
9,8,2,0,0,0
6,32,6,3,9,0
2,13,5,0,0,0
5,1124,259,5,1,0
2,31,7,0,0,0
14,91,9,4,1,0
3,18,2,0,0,0
15,45,7,2,1,0
2,6,2,0,0,0
3,6,1,0,0,0
4,12,2,0,0,0
6,41,10,4,1,0
1,7,7,0,0,0
6,12,8,4,1,0
3,25,7,0,0,0
2,15,2,0,0,0
4,15,2,0,0,0
4,10,2,0,0,0
2,17,3,0,0,0
3,32,111,363,6,0
5,36,9,0,0,0
7,30,2,5,1,0
2,21,2,4,1,0
6,208,40,10,1,0
12,26,10,0,0,0
1,16,1,0,0,0
4,14,2,0,0,0
4,46,2,0,0,0
6,1390,407,32,1,0
4,14,2,0,0,0
5,15,3,0,0,0
1,481,126,15,1,0
2,11,1,0,0,0
5,27,1,0,0,0
10,3,1,0,0,0
4,12,2,0,0,0
4,4,3,0,0,0
1,9,2,19,5,0
4,21,1,0,0,0
3,683,178,12,1,0
1,18,3,0,0,0
2,269,76,6,1,0
7,45,19,17,1,0
1,12,1,0,0,0
7,498,102,15,1,0
1,261,88,8,1,0
2,10,3,0,0,0
10,30,2,5,1,0
10,15,2,0,0,0
3,29,7,0,0,0
6,13,8,0,0,0
10,29,4,0,0,0
5,28,1,0,0,0
3,19,1,0,0,0
3,12,2,0,0,0
3,609,149,8,1,0
1,12,2,0,0,0
3,14,6,0,0,0
1,17,1,0,0,0
2,753,205,19,6,0
4,18,6,0,0,0
8,16,1,0,0,0
15,19,7,119,23,0
4,19,2,0,0,0
3,4,5,0,0,0
14,1278,182,13,1,0
3,592,175,2,1,0
1,9,4,0,0,0
2,4,8,9,0,0
3,15,1,1,0,0
8,50,6,10,0,0
2,22,3,1,0,0
6,16,3,1,0,0
5,13,3,5,0,0
10,60,2,3,0,0
3,32,1,1,0,0
2,11,6,2,0,0
8,13,2,6,0,0
3,14,2,2,0,0
5,14,3,5,0,0
1,46,4,3,0,0
11,25,5,5,0,0
6,22,6,2,0,0
3,8,4,2,0,0
3,31,2,5,0,0
1,13,1,3,0,0
4,18,1,3,0,0
8,70,17,1,0,0
9,20,6,2,0,0
8,28,8,1,0,0
2,10,7,3,0,0
4,22,4,1,0,0
4,21,1,1,0,0
3,2,2,6,0,0
1,219,54,1,0,0
4,11,1,1,0,0
1,22,4,1,0,0
6,40,3,2,0,0
3,46,23,64,0,0
1,19,6,1,0,0
1,17,1,3,0,0
1,280,95,2,0,0
6,442,139,5,0,0
1,12,5,6,0,0
2,26,6,1,0,0
1,528,144,1,0,0
3,10,3,1,0,0
6,54,12,5,0,0
1,13,2,8,0,0
1,19,2,4,0,0
5,6,3,5,0,0
2,777,206,6,0,0
8,502,141,4,0,0
2,10,3,6,0,0
7,1586,399,15,0,0
2,43,6,1,0,0
2,11,1,2,0,0
2,697,193,2,0,0
6,64,6,2,0,0
4,33,6,3,0,0
7,13,3,2,0,0
8,63,5,5,0,0
2,225,21,11,0,0
10,21,5,1,0,0
1,341,60,1,0,0
1,14,2,1,0,0
