WF,SNPE,WF_presimulated_data_1000_3.csv1.000000000000,-2.017919063568,-3.045204162598,0.001000000000,0.000010000000,-3.339047825336,-0.614872916043,-5.137779009342,-3.010721677542,5.235385894775,-4.514564037323
WF,SNPE,WF_presimulated_data_1000_3.csv2.000000000000,-1.853744506836,-3.000065803528,0.001000000000,0.000010000000,-3.084674763680,-0.592293800414,-5.019792318344,-3.008354991674,5.461440086365,-2.524178266525
WF,SNPE,WF_presimulated_data_1000_3.csv3.000000000000,-1.876191139221,-3.000009536743,0.001000000000,0.000010000000,-2.883604013920,-0.597677224874,-4.125854265690,-3.007912600040,5.576355934143,0.193152904510
WF,SNPE,WF_presimulated_data_1000_3.csv4.000000000000,-1.654565811157,-3.000043869019,0.001000000000,0.000010000000,-3.130982542038,-0.576149199903,-4.187231457233,-3.007220494747,5.725853443146,-1.069525837898
WF,SNPE,WF_presimulated_data_1000_3.csv5.000000000000,-1.928735733032,-3.000019073486,0.001000000000,0.000010000000,-2.998352068663,-0.595201018453,-4.804537045956,-3.010543203354,5.480427742004,-2.085865974426
WF,SNPE,WF_presimulated_data_1000_3.csv6.000000000000,-1.804945945740,-3.000000953674,0.001000000000,0.000010000000,-2.374256032705,-0.591934166849,-4.196212041378,-3.008010178804,5.607843399048,0.017013788223
WF,SNPE,WF_presimulated_data_1000_3.csv7.000000000000,-1.686722993851,-3.000029563904,0.001000000000,0.000010000000,-3.413538455963,-0.581892664731,-5.063013088703,-3.010181158781,5.107070922852,-1.175968766212
WF,SNPE,WF_presimulated_data_1000_3.csv8.000000000000,-1.829362392426,-3.000018119812,0.001000000000,0.000010000000,-2.386535674334,-0.586049771309,-4.397906470299,-3.008085399866,5.593061447144,-0.473034977913
WF,SNPE,WF_presimulated_data_1000_3.csv9.000000000000,-1.814595937729,-3.000055313110,0.001000000000,0.000010000000,-3.323125481606,-0.590072570741,-4.501804828644,-3.008105254173,5.455810070038,-1.249640226364
WF,SNPE,WF_presimulated_data_1000_3.csv1.000000000000,-1.237342596054,-3.883831024170,0.001000000000,0.000010000000,-1.600357711315,-0.815047620237,-4.485341048241,-3.522319060564,5.641359806061,1.864834308624
WF,SNPE,WF_presimulated_data_1000_3.csv2.000000000000,-1.581981897354,-3.436888694763,0.001000000000,0.000010000000,-1.947537675500,-1.249266579747,-3.803551906347,-3.114906167984,5.812676906586,1.716130971909
WF,SNPE,WF_presimulated_data_1000_3.csv3.000000000000,-1.413126468658,-3.430275917053,0.001000000000,0.000010000000,-1.804984539747,-1.001922580600,-3.807919847965,-3.137952417135,5.728298664093,2.079090595245
WF,SNPE,WF_presimulated_data_1000_3.csv4.000000000000,-1.354457378387,-3.582005500793,0.001000000000,0.000010000000,-1.703308811784,-0.953037153184,-4.020460176468,-3.272730141878,5.778457164764,1.889275074005
WF,SNPE,WF_presimulated_data_1000_3.csv5.000000000000,-1.365485668182,-3.650716781616,0.001000000000,0.000010000000,-1.733987373114,-0.966227172315,-4.122913634777,-3.315281713009,5.734277248383,1.883183360100
WF,SNPE,WF_presimulated_data_1000_3.csv6.000000000000,-1.438614606857,-3.410737037659,0.001000000000,0.000010000000,-1.873381108046,-1.011443325877,-3.740359157324,-3.134065210819,5.714010238647,1.866549611092
WF,SNPE,WF_presimulated_data_1000_3.csv7.000000000000,-1.507045269012,-3.993982315063,0.001000000000,0.000010000000,-1.817204117775,-1.141445165873,-4.913231670856,-3.350014954805,5.092647075653,1.714613437653
WF,SNPE,WF_presimulated_data_1000_3.csv8.000000000000,-1.351462364197,-3.547526359558,0.001000000000,0.000010000000,-1.774018350244,-0.910431037843,-3.960415744781,-3.250207495689,5.730616569519,2.150776863098
WF,SNPE,WF_presimulated_data_1000_3.csv9.000000000000,-1.464862585068,-3.432331085205,0.001000000000,0.000010000000,-1.796680906415,-1.113721236587,-3.871919000149,-3.099896365404,5.680996417999,1.503781199455
