WF,SNPE,WF_presimulated_data_1000_2.csv1.000000000000,-1.232720851898,-3.836858749390,0.001000000000,0.000010000000,-1.398424303532,-1.061987745762,-4.337543368340,-3.413110643625,6.432778358459,1.782970428467
WF,SNPE,WF_presimulated_data_1000_2.csv2.000000000000,-1.583051204681,-3.482915878296,0.001000000000,0.000010000000,-1.735823693871,-1.412451377511,-3.872992521524,-3.120867669582,6.513086318970,2.171111822128
WF,SNPE,WF_presimulated_data_1000_2.csv3.000000000000,-1.374655485153,-3.210982322693,0.001000000000,0.000010000000,-1.521153384447,-1.214565905929,-3.660675787926,-3.021677255630,6.670221328735,1.300799369812
WF,SNPE,WF_presimulated_data_1000_2.csv4.000000000000,-1.413837671280,-3.202958106995,0.001000000000,0.000010000000,-1.575945231318,-1.231140285730,-3.605955988169,-3.022471326590,6.566614627838,1.410992145538
WF,SNPE,WF_presimulated_data_1000_2.csv5.000000000000,-1.305675506592,-3.589477539062,0.001000000000,0.000010000000,-1.458427241445,-1.142778193951,-4.031217503548,-3.239881473780,6.548645973206,2.264004230499
WF,SNPE,WF_presimulated_data_1000_2.csv6.000000000000,-1.360377073288,-3.169841766357,0.001000000000,0.000010000000,-1.514241880178,-1.196400246024,-3.640801209211,-3.016744995117,6.658766746521,1.122326374054
WF,SNPE,WF_presimulated_data_1000_2.csv7.000000000000,-1.544961690903,-3.888659477234,0.001000000000,0.000010000000,-1.668493625522,-1.420443075895,-4.277236747742,-3.475449120998,6.738231658936,1.661105632782
WF,SNPE,WF_presimulated_data_1000_2.csv8.000000000000,-1.352880954742,-3.214213371277,0.001000000000,0.000010000000,-1.508103907108,-1.187891495228,-3.693404757977,-3.025747275352,6.584367752075,1.771899223328
WF,SNPE,WF_presimulated_data_1000_2.csv9.000000000000,-1.489376544952,-3.419418334961,0.001000000000,0.000010000000,-1.639179903269,-1.326101699471,-3.829880011082,-3.074840986729,6.505464553833,1.917874097824
WF,SNPE,WF_presimulated_data_1000_2.csv1.000000000000,-1.220030546188,-3.505698204041,0.001000000000,0.000010000000,-1.296885764599,-1.115385946631,-4.074255371094,-3.062591558695,6.864487648010,2.097427845001
WF,SNPE,WF_presimulated_data_1000_2.csv2.000000000000,-1.429694890976,-3.363842964172,0.001000000000,0.000010000000,-1.499180060625,-1.341653934121,-3.924740236998,-3.033717262745,6.981414318085,2.422117233276
WF,SNPE,WF_presimulated_data_1000_2.csv3.000000000000,-1.311481475830,-3.300149917603,0.001000000000,0.000010000000,-1.374259394407,-1.232747077942,-3.881201553345,-3.022931170464,7.028095245361,2.160865783691
WF,SNPE,WF_presimulated_data_1000_2.csv4.000000000000,-1.344521045685,-3.115987777710,0.001000000000,0.000010000000,-1.404572889209,-1.264235082269,-3.715457117558,-3.014444345236,7.257423400879,1.801116466522
WF,SNPE,WF_presimulated_data_1000_2.csv5.000000000000,-1.278801441193,-3.441357612610,0.001000000000,0.000010000000,-1.344426643848,-1.193242391944,-3.998543131351,-3.054505145550,6.957029342651,2.042827606201
WF,SNPE,WF_presimulated_data_1000_2.csv6.000000000000,-1.322276830673,-3.360021591187,0.001000000000,0.000010000000,-1.396205356717,-1.234165206552,-3.927402341366,-3.037648361921,6.843000411987,1.722673416138
WF,SNPE,WF_presimulated_data_1000_2.csv7.000000000000,-1.680034875870,-3.000087738037,0.001000000000,0.000010000000,-1.724054956436,-1.575243547559,-3.549592870474,-3.006805956364,7.929358482361,1.674813270569
WF,SNPE,WF_presimulated_data_1000_2.csv8.000000000000,-1.254447937012,-3.302197456360,0.001000000000,0.000010000000,-1.323865553737,-1.165199860930,-3.871974349022,-3.027919811010,6.899369239807,1.308292388916
WF,SNPE,WF_presimulated_data_1000_2.csv9.000000000000,-1.510230541229,-3.281494140625,0.001000000000,0.000010000000,-1.571746772528,-1.430320549011,-3.839936506748,-3.022347670794,7.083926677704,1.973598480225
