WF,SNPE,WF_presimulated_data_1000_1.csv1.000000000000,-1.217045783997,-4.006075859070,0.001000000000,0.000010000000,-1.511980757117,-0.886560304463,-4.466703200340,-3.662376809120,5.842179775238,2.553396701813
WF,SNPE,WF_presimulated_data_1000_1.csv2.000000000000,-1.505982398987,-3.574613571167,0.001000000000,0.000010000000,-1.792704629898,-1.188161882758,-3.866512280703,-3.315811514854,6.101078510284,2.329973936081
WF,SNPE,WF_presimulated_data_1000_1.csv3.000000000000,-1.393564462662,-3.323790550232,0.001000000000,0.000010000000,-1.718270593882,-1.040954464674,-3.605222713947,-3.096364879608,6.083318710327,1.726040363312
WF,SNPE,WF_presimulated_data_1000_1.csv4.000000000000,-1.261887788773,-3.346474647522,0.001000000000,0.000010000000,-1.577839520574,-0.920045278966,-3.718805783987,-3.061451280117,5.867906093597,1.891573071480
WF,SNPE,WF_presimulated_data_1000_1.csv5.000000000000,-1.308502435684,-3.780130386353,0.001000000000,0.000010000000,-1.609919914603,-0.964020358026,-4.142955493927,-3.488953477144,5.976207733154,2.111914157867
WF,SNPE,WF_presimulated_data_1000_1.csv6.000000000000,-1.562042236328,-3.214969635010,0.001000000000,0.000010000000,-1.939947178960,-1.071692928672,-3.570488017797,-3.025406605005,5.784949779510,1.869307041168
WF,SNPE,WF_presimulated_data_1000_1.csv7.000000000000,-1.395658493042,-3.886989593506,0.001000000000,0.000010000000,-1.689059934020,-1.097229921818,-4.473957657814,-3.295203387737,5.330585479736,1.715283632278
WF,SNPE,WF_presimulated_data_1000_1.csv8.000000000000,-1.402760982513,-3.320854187012,0.001000000000,0.000010000000,-1.780569320917,-0.963413962722,-3.750417649746,-3.054606699944,5.716476917267,2.838376045227
WF,SNPE,WF_presimulated_data_1000_1.csv9.000000000000,-1.455881595612,-3.614862442017,0.001000000000,0.000010000000,-1.730782875419,-1.150998425484,-3.930218464136,-3.342917191982,6.072758197784,1.909458637238
WF,SNPE,WF_presimulated_data_1000_1.csv1.000000000000,-1.229467630386,-3.741857528687,0.001000000000,0.000010000000,-1.453720855713,-0.775637261569,-5.335318505764,-3.123792058229,6.179157257080,1.474179029465
WF,SNPE,WF_presimulated_data_1000_1.csv2.000000000000,-1.484711647034,-3.097687721252,0.001000000000,0.000010000000,-1.556205338240,-1.120665106177,-4.110242259502,-3.015720897913,6.545003890991,1.659493684769
WF,SNPE,WF_presimulated_data_1000_1.csv3.000000000000,-1.349826812744,-3.176880836487,0.001000000000,0.000010000000,-1.453859764338,-0.942564977705,-4.098232030869,-3.018304538727,6.516346931458,1.704878091812
WF,SNPE,WF_presimulated_data_1000_1.csv4.000000000000,-1.395326852798,-3.021281242371,0.001000000000,0.000010000000,-1.441781342030,-0.903601777554,-4.050547730923,-3.011917454004,6.773159980774,1.242295742035
WF,SNPE,WF_presimulated_data_1000_1.csv5.000000000000,-1.271234035492,-3.472111701965,0.001000000000,0.000010000000,-1.451723310351,-0.857674302161,-4.605868303776,-3.047426176071,6.254074096680,1.444622039795
WF,SNPE,WF_presimulated_data_1000_1.csv6.000000000000,-1.328454732895,-3.182917594910,0.001000000000,0.000010000000,-1.441441994905,-0.875884009898,-4.259111154079,-3.021463531256,6.364559173584,1.968676090240
WF,SNPE,WF_presimulated_data_1000_1.csv7.000000000000,-1.785415649414,-3.461479187012,0.001000000000,0.000010000000,-1.867478027940,-1.639416325092,-4.200489401817,-3.044217199087,6.470467567444,1.588824033737
WF,SNPE,WF_presimulated_data_1000_1.csv8.000000000000,-1.301314830780,-3.118932723999,0.001000000000,0.000010000000,-1.390942609310,-0.840234136581,-4.318427336216,-3.019638258219,6.361521720886,0.957196235657
WF,SNPE,WF_presimulated_data_1000_1.csv9.000000000000,-1.504472255707,-3.134794235229,0.001000000000,0.000010000000,-1.598930519819,-1.098717206717,-4.012819182873,-3.017053776979,6.555569648743,1.616514921188
